name,sale,lot,position,dealer,year,origin_author,origin_cat,school_pntg,diff_origin,logprice,price,count,subject,authorstandard,artistliving,authorstyle,author,winningbidder,winningbiddertype,endbuyer,Interm,type_intermed,Height_in,Width_in,Surface_Rect,Diam_in,Surface_Rnd,Shape,Surface,material,mat,materialCat,quantity,nfigures,engraved,original,prevcoll,othartist,paired,figures,finished,lrgfont,relig,landsALL,lands_sc,lands_elem,lands_figs,lands_ment,arch,mytho,peasant,othgenre,singlefig,portrait,still_life,discauth,history,allegory,pastorale,other
R1769-55,R1769,55,0.93220339,R,1769,F,F,F,0,5.703782475,300,1,Rcration dans un jardin,"Lancret, Nicolas",0,n/a,Nicolas Lancret,Lain,D,D,0,,16,23.25,372,,,squ_rect,372,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1769-56,R1769,56,0.949152542,R,1769,I,O,I,1,5.768320996,320,1,Prsentation au Temple,"Caliari (Carletto), Carlo",0,n/a,Carlette,"Rmy, Pierre for Danoot, Daniel Ignace",ED,D,1,E,17.75,13,230.75,,,squ_rect,230.75,cuivre,c,copper,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R1769-57a,R1769,57,0.966101695,R,1769,D/FL,O,D/FL,1,4.382026635,80,1,(2) Paysage avec repos en Egypte / Paysage,Flemish,0,n/a,Got de Breughel,"Mnageot, Augustin",D,D,0,,6.75,9.75,65.8125,,,squ_rect,65.8125,cuivre,c,copper,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1769-57b,R1769,57,0.966101695,R,1769,D/FL,O,D/FL,1,4.382026635,80,1,(2) Paysage avec repos en Egypte / Paysage,Flemish,0,n/a,Got de Breughel,"Mnageot, Augustin",D,D,0,,6.75,9.75,65.8125,,,squ_rect,65.8125,cuivre,c,copper,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1769-58a,R1769,58,0.983050847,R,1769,X,O,X,1,4.442651256,85,1,(2) Triomphe de Neptune et Naissance de l'Amour,Anonymous,0,n/a,not specified,"Donjeux, Vincent",D,D,0,,6,9,54,,,squ_rect,54,cuivre,c,copper,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1769-58b,R1769,58,0.983050847,R,1769,X,O,X,1,4.442651256,85,1,(2) Triomphe de Neptune et Naissance de l'Amour,Anonymous,0,n/a,not specified,"Donjeux, Vincent",D,D,0,,6,9,54,,,squ_rect,54,cuivre,c,copper,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1769-59,R1769,59,1,R,1769,X,O,D/FL,1,5.703782475,300,1,Sainte Famille = copie du n. 19,"after Rijn, Rembrandt Harmenszoon van",0,after,D'aprs Rembrandt,"Folliot, Julien for Dutartre",DC,C,1,D,,,,,,squ_rect,,bois,b,wood,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-1,R1770,1,0.0078125,R,1770,I,I,I,0,7.977625099,2915,1,Sainte Famille,"Reni, Guido",0,n/a,"Guido Reni, dit Le Guide","Donjeux, Vincent",D,D,0,,15,21,315,,,squ_rect,315,bois,b,wood,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-2,R1770,2,0.015625,R,1770,I,I,I,0,7.977625099,2915,1,Sainte Famille,"Cantarini (il Pesarese), Simone",0,n/a,"Simon Cantarini, dit Le Pezarese","Donjeux, Vincent",D,D,0,,15,21,315,,,squ_rect,315,toile,t,canvas,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R1770-3,R1770,3,0.0234375,R,1770,I,I,I,0,6.476972363,650,1,Ruine d'un palais et figures,"Servandoni, Giovanni Niccol; Lemoyne, Franois ",0,n/a,Le Chevalier Servandoni et Franois Le Moine,"Rmy, Pierre for Choiseul-Praslin, Louis-Csar-Renaud, duc de",EC,C,1,E,26.5,34.5,914.25,,,squ_rect,914.25,toile,t,canvas,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
R1770-4,R1770,4,0.03125,R,1770,I,I,I,0,5.257495372,192,1,Ruines et 3 soldats Romains,"Servandoni, Giovanni Niccol; Boucher (F), Franois",0,n/a,Servandoni et M. Boucher,"Mettra, Louis-Franois (II) for Ekaterina II, empress of Russia",BC,C,1,B,34.5,27.5,948.75,,,squ_rect,948.75,toile,t,canvas,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-5,R1770,5,0.0390625,R,1770,D/FL,D/FL,D/FL,0,6.03068526,416,1,Tentation de Saint Antoine dans un paysage,"Bril (P), Paul",0,n/a,Paul Bril,"Mnageot, Augustin",D,D,0,,7,8,56,,,squ_rect,56,cuivre,c,copper,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-5,R1770,5,0.0390625,R,1770,D/FL,D/FL,D/FL,0,6.03068526,416,1,"Paysage avec ruines, bohmiens, bergers","Bril (P), Paul",0,n/a,Paul Bril,"Mnageot, Augustin",D,D,0,,7,8,56,,,squ_rect,56,cuivre,c,copper,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-6,R1770,6,0.046875,R,1770,D/FL,D/FL,D/FL,0,9.903487553,20000,1,Une des femmes de Rubens,"Rubens, Peter Paul",0,n/a,Pierre-Paul Rubens,"Donjeux, Vincent for Randon de Boisset, Pierre-Louis-Paul",DC,C,1,D,42,31,1302,,,squ_rect,1302,bois,b,wood,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
R1770-7,R1770,7,0.0546875,R,1770,D/FL,D/FL,D/FL,0,9.394327208,12020,1,"Portrait de Snyders, sa femme et son fils","Dyck, Sir Anthony van",0,n/a,Antoine Van Dyck,"Mettra, Louis-Franois (II) for Ekaterina II, empress of Russia",BC,C,1,B,43,35,1505,,,squ_rect,1505,toile,t,canvas,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R1770-8,R1770,8,0.0625,R,1770,D/FL,D/FL,D/FL,0,6.552507887,701,1,paysans,"Miel, Jan",0,n/a,Jean Miel,"Rmy, Pierre for Choiseul-Praslin, Louis-Csar-Renaud, duc de",EC,C,1,E,13,11.5,149.5,,,squ_rect,149.5,toile,t,canvas,1,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1770-9,R1770,9,0.0703125,R,1770,F,D/FL,D/FL,1,7.300472814,1481,1,Moise tenant les tables de la Loi,"Champaigne, Philippe de",0,n/a,Philippe Van-Champagne,"Rmy, Pierre for Choiseul-Praslin, Louis-Csar-Renaud, duc de",EC,C,1,E,33,26,858,,,squ_rect,858,toile,t,canvas,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-10,R1770,10,0.078125,R,1770,D/FL,D/FL,D/FL,0,7.522940918,1850,1,Femme vue plus qu'aux genoux,"Rijn, Rembrandt Harmenszoon van",0,n/a,Rembrandt Van-Ryn,"Folliot, Julien",D,D,0,,40,35,1400,,,squ_rect,1400,toile,t,canvas,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
R1770-11,R1770,11,0.0859375,R,1770,D/FL,D/FL,D/FL,0,8.824677891,6800,1,Fte Flamande avec Teniers et sa famille,"Teniers II the Younger, David",0,n/a,David Teniers,"Donjeux, Vincent",D,D,0,,29,44.5,1290.5,,,squ_rect,1290.5,toile,t,canvas,1,67,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R1770-12,R1770,12,0.09375,R,1770,D/FL,D/FL,D/FL,0,8.160518247,3500,1,Un Chymiste dans son laboratoire et un tudiant,"Teniers II the Younger, David",0,n/a,David Teniers,"Catelan for Laborde, de",DC,C,1,D,16,20.5,328,,,squ_rect,328,bois,b,wood,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1770-13a,R1770,13,0.1015625,R,1770,D/FL,D/FL,D/FL,0,7.626813841,2052.5,1,"(2) Chambre avec femme nourrissant un enfant / Chymiste activant le eu, femme nettoye son enfant","Ostade (A), Adriaen van",0,n/a,Adrien Van Ostade,"Donjeux, Vincent",D,D,0,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1770-13b,R1770,13,0.1015625,R,1770,D/FL,D/FL,D/FL,0,7.626813841,2052.5,1,"(2) Chambre avec femme nourrissant un enfant / Chymiste activant le eu, femme nettoye son enfant","Ostade (A), Adriaen van",0,n/a,Adrien Van Ostade,"Donjeux, Vincent",D,D,0,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1770-14,R1770,14,0.109375,R,1770,D/FL,D/FL,D/FL,0,7.093404626,1204,1,Homme jouant de la flute vu  travers une croise,"Dou, Gerrit",0,n/a,Gerard Dow,"Rmy, Pierre for Choiseul-Praslin, Louis-Csar-Renaud, duc de",EC,C,1,E,7,5.5,38.5,,,squ_rect,38.5,bois,b,wood,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1770-15,R1770,15,0.1171875,R,1770,D/FL,D/FL,D/FL,0,7.090076836,1200,1,Le retour du march,"Wouwerman, Philips",0,n/a,Philippe Wouwermans,"Folliot, Julien",D,D,0,,12,9,108,,,squ_rect,108,bois,b,wood,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1770-16a,R1770,16,0.125,R,1770,D/FL,D/FL,D/FL,0,7.601152428,2000.5,1,(2) Dfil de cavalerie / Les Nageurs,"Wouwerman, Philips",0,n/a,Philippe Wouwermans,"Donjeux, Vincent",D,D,0,,13.5,18,243,,,squ_rect,243,bois,b,wood,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1770-16b,R1770,16,0.125,R,1770,D/FL,D/FL,D/FL,0,7.601152428,2000.5,1,(2) Dfil de cavalerie / Les Nageurs,"Wouwerman, Philips",0,n/a,Philippe Wouwermans,"Donjeux, Vincent",D,D,0,,13.5,18,243,,,squ_rect,243,bois,b,wood,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1770-17,R1770,17,0.1328125,R,1770,D/FL,D/FL,D/FL,0,9.018210874,8252,1,"figures, animaux dans un paysage, fabriques","Berchem, Nicolaes Pieterszoon",0,n/a,Nicolas Berghem,"Donjeux, Vincent for Randon de Boisset, Pierre-Louis-Paul",DC,C,1,D,50,75,3750,,,squ_rect,3750,toile,t,canvas,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
R1770-18,R1770,18,0.140625,R,1770,D/FL,D/FL,D/FL,0,7.43838353,1700,1,Voyageurs ambulants,"Berchem, Nicolaes Pieterszoon",0,n/a,Nicolas Berghem,"Rmy, Pierre for Bandeville, Marie-Anne-Catherine Doublet, Mme. De",EC,C,1,E,11.5,16,184,,,squ_rect,184,bois,b,wood,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1770-19,R1770,19,0.1484375,R,1770,D/FL,D/FL,D/FL,0,8.03915739,3100,1,Paysage avec figures,"Velde (A), Adriaen van de",0,n/a,Adrien Vanden Velde,"Mettra, Louis-Franois (II)",B,B,0,,14,20,280,,,squ_rect,280,bois,b,wood,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1770-20a,R1770,20,0.15625,R,1770,D/FL,D/FL,D/FL,0,5.894402834,363,1,(2) Paysages avec figures et animaux,"Huysum (J), Jan van",0,n/a,Jean Van Huysum,"Rmy, Pierre for Fouquet Jr., Pierre",ED,D,1,E,18,20.5,369,,,squ_rect,369,toile,t,canvas,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-20b,R1770,20,0.15625,R,1770,D/FL,D/FL,D/FL,0,5.894402834,363,1,(2) Paysages avec figures et animaux,"Huysum (J), Jan van",0,n/a,Jean Van Huysum,"Rmy, Pierre for Fouquet Jr., Pierre",ED,D,1,E,18,20.5,369,,,squ_rect,369,toile,t,canvas,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-21a,R1770,21,0.1640625,R,1770,D/FL,D/FL,D/FL,0,6.131226489,460,1,(2) Fleurs / Fruits et fleurs,"Huysum (J), Jan van",0,n/a,Jean Van Huysum,"Boileau, Nicolas-Franois-Jacques; Chevalier",D,D,0,,16,13,208,,,squ_rect,208,cuivre,c,copper,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R1770-21b,R1770,21,0.1640625,R,1770,D/FL,D/FL,D/FL,0,6.131226489,460,1,(2) Fleurs / Fruits et fleurs,"Huysum (J), Jan van",0,n/a,Jean Van Huysum,"Boileau, Nicolas-Franois-Jacques; Chevalier",D,D,0,,16,13,208,,,squ_rect,208,cuivre,c,copper,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R1770-23,R1770,23,0.1796875,R,1770,G,D/FL,D/FL,1,6.756932389,860,1,Fuite en Egypte,"Dietrich, Christian Wilhelm Ernst",1,n/a,Dietricy,"Catelan for Choiseul, tienne-Franois, duc de",DC,C,1,D,14.5,11.5,166.75,,,squ_rect,166.75,bois,b,wood,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-24,R1770,24,0.1875,R,1770,F,D/FL,D/FL,1,5.298317367,200,1,Bataille,"Loutherbourg, Philippe Jacques de",1,n/a,Lauterbuger,Unknown,,,,,12,14,168,,,squ_rect,168,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R1770-25,R1770,25,0.1953125,R,1770,F,F,F,0,5.361292166,213,1,"Vierge prend un fruit dans une corbeille, Enfant Jesus, ange","Vouet, Simon",0,n/a,Simon Vouet,"Rmy, Pierre for Choiseul-Praslin, Louis-Csar-Renaud, duc de",EC,C,1,E,34,27,918,,,squ_rect,918,toile,t,canvas,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-26,R1770,26,0.203125,R,1770,F,F,F,0,5.010635294,150,1,Judith et Holopherne,"Vouet, Simon",0,n/a,Simon Vouet,"Rmy, Pierre for Chaulnes, duc de",EC,C,1,E,46,40,1840,,,squ_rect,1840,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-27a,R1770,27,0.2109375,R,1770,F,F,F,0,3.218875825,25,1,"(2) village, patineurs","Callot, Jacques",0,n/a,Jacques Callot,Unknown,,,,,8,16.5,132,,,squ_rect,132,toile,t,canvas,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
R1770-27a,R1770,27,0.2109375,R,1770,F,F,F,0,3.218875825,25,1,"(2) village, patineurs","Callot, Jacques",0,n/a,Jacques Callot,Unknown,,,,,8,16.5,132,,,squ_rect,132,toile,t,canvas,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
R1770-28,R1770,28,0.21875,R,1770,F,F,F,0,8.160518247,3500,1,Bacchanale,"Poussin, Nicolas",0,n/a,Nicolas Poussin,"Folliot, Julien",D,D,0,,49,61,2989,,,squ_rect,2989,toile,t,canvas,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1770-29,R1770,29,0.2265625,R,1770,F,F,F,0,8.411832676,4500,1,Paysage avec dpart de Diane pour la Chasse,"Gelle (Lorrain), Claude",0,n/a,"Claude Gelle, dit Le Lorrain","Rmy, Pierre for Choiseul-Praslin, Louis-Csar-Renaud, duc de",EC,C,1,E,38,48,1824,,,squ_rect,1824,toile,t,canvas,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
R1770-30a,R1770,30,0.234375,R,1770,F,F,F,0,5.093750201,163,1,"(2) Sainte Anne embrasse la Vierge, Jesus et St Jean / Sainte Famille","Stella, Jacques; Loir, Nicolas",0,n/a,Jacques Stella & Loir,"Rmy, Pierre for Choiseul-Praslin, Louis-Csar-Renaud, duc de",EC,C,1,E,,,,8,50.24,round,50.24,cuivre,c,copper,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-30b,R1770,30,0.234375,R,1770,F,F,F,0,5.093750201,163,1,"(2) Sainte Anne embrasse la Vierge, Jesus et St Jean / Sainte Famille","Stella, Jacques; Loir, Nicolas",0,n/a,Jacques Stella & Loir,"Rmy, Pierre for Choiseul-Praslin, Louis-Csar-Renaud, duc de",EC,C,1,E,,,,8,50.24,round,50.24,cuivre,c,copper,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-31,R1770,31,0.2421875,R,1770,F,F,F,0,4.787491743,120,1,Vierge  l'enfant,"Blanchard (Ja), Jacques",0,n/a,Jacques Blanchard,"Folliot, Julien",D,D,0,,44,34,1496,,,squ_rect,1496,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-32,R1770,32,0.25,R,1770,F,F,F,0,7.901377354,2701,1,Rebecca recevant les cadeaux d'Abraham,"La Hyre, Laurent de",0,n/a,Laurent de la Hyre,"Mettra, Louis-Franois (II) for Ekaterina II, empress of Russia",BC,C,1,B,47,64,3008,,,squ_rect,3008,toile,t,canvas,1,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-33,R1770,33,0.2578125,R,1770,F,F,F,0,4.941642423,140,1,Conversion de S. Paul,"La Hyre, Laurent de",0,n/a,Laurent de la Hyre,"Clrisseau, Charles-Louis",C,C,0,,25,20,500,,,squ_rect,500,toile,t,canvas,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-34,R1770,34,0.265625,R,1770,F,F,F,0,6.398594935,601,1,"Paysage, ruines, berger","La Hyre, Laurent de",0,n/a,Laurent de la Hyre,Bourlat de Montredon,C,C,0,,22,30,660,,,squ_rect,660,toile,t,canvas,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-35,R1770,35,0.2734375,R,1770,F,F,F,0,5.634789603,280,1,La Mort d'Abradate,"Mignard (P), Pierre",0,n/a,Pierre Mignard,Caulet,U,U,0,,45.5,67,3048.5,,,squ_rect,3048.5,toile,t,canvas,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-36,R1770,36,0.28125,R,1770,F,F,F,0,5.537334267,254,1,Artemise et les cendres de Mausole,"Dufresnoy (CA), Charles Alphonse",0,n/a,Charles Alphonse Dufresnoy,Cochu,U,U,0,,35,50,1750,,,squ_rect,1750,toile,t,canvas,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1770-37a,R1770,37,0.2890625,R,1770,F,F,F,0,6.907755279,1000,1,(2) L'Adoration des bergers / L'Adoration des Mages,"Bourdon, Sbastien",0,n/a,Sbastien Bourdon,"Rmy, Pierre for Randon de Boisset, Pierre-Louis-Paul",EC,C,1,E,17.5,13,227.5,,,squ_rect,227.5,cuivre,c,copper,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-37b,R1770,37,0.2890625,R,1770,F,F,F,0,6.907755279,1000,1,(2) L'Adoration des bergers / L'Adoration des Mages,"Bourdon, Sbastien",0,n/a,Sbastien Bourdon,"Rmy, Pierre for Randon de Boisset, Pierre-Louis-Paul",EC,C,1,E,17.5,13,227.5,,,squ_rect,227.5,cuivre,c,copper,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-38,R1770,38,0.296875,R,1770,F,F,F,0,8.929302842,7550,1,Le martyre de S. Laurent,"Le Sueur, Eustache",0,n/a,Eustache Le Sueur,"Rmy, Pierre for Montaigue, lord",EC,C,1,E,63,36,2268,,,squ_rect,2268,toile,t,canvas,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-39,R1770,39,0.3046875,R,1770,F,F,F,0,6.480044562,652,1,Sacrifice de Jepht,"Le Brun, Charles",0,n/a,Charles le Brun,"Mettra, Louis-Franois (II) for Ekaterina II, empress of Russia",BC,C,1,B,,,,48,1808.64,round,1808.64,toile,t,canvas,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-40,R1770,40,0.3125,R,1770,F,F,F,0,6.214608098,500,1,Paysage avec architectures et figures,"Patel I, Pierre; Boucher, Franois",0,n/a,Pierre Patel le pere & Franois Boucher,"Clrisseau, Charles-Louis for Comtesse d'Angleterre",BC,C,1,B,22,29.5,649,,,squ_rect,649,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-41,R1770,41,0.3203125,R,1770,F,F,F,0,6.091309882,442,1,Vierge que caresse l'enfant Jesus,"Coypel (N), Nol",0,n/a,Noel Coypel,Dubras,U,U,0,,17.5,14,245,,,squ_rect,245,toile,t,canvas,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-42,R1770,42,0.328125,R,1770,F,F,F,0,6.400257445,602,1,Vieillard et enfant vus jusqu'aux genoux,"Lefbvre, Claude",0,n/a,Claude Le fevre,"Aubert, Ange-Joseph for Radix de Sainte-Foy, Claude-Pierre-Maximilien de",DC,C,1,D,54.5,42,2289,,,squ_rect,2289,toile,t,canvas,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R1770-43,R1770,43,0.3359375,R,1770,D/FL,F,F,1,5.703782475,300,1,Combat Combat de cavalerie,"Meulen, Adam Frans van der",0,n/a,Ant. Franois Vander Meulen,"Le Blanc, Jean-Bernard, abb",D,D,0,,8.5,11,93.5,,,squ_rect,93.5,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R1770-44a,R1770,44,0.34375,R,1770,F,F,F,0,4.828313737,125,1,(2) Vases de fleurs,"Monnoyer (JB), Jean-Baptiste",0,n/a,Baptiste Monnoyer,"Boileau, Nicolas-Franois-Jacques for Lenoir, Jean-Jacques",DC,C,1,D,17.5,14,245,,,squ_rect,245,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R1770-44b,R1770,44,0.34375,R,1770,F,F,F,0,4.828313737,125,1,(2) Vases de fleurs,"Monnoyer (JB), Jean-Baptiste",0,n/a,Baptiste Monnoyer,"Boileau, Nicolas-Franois-Jacques for Lenoir, Jean-Jacques",DC,C,1,D,17.5,14,245,,,squ_rect,245,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R1770-45,R1770,45,0.3515625,R,1770,F,F,F,0,5.446737372,232,1,Resurrection de la mre de S. Pierre,"La Fosse, Charles de",0,n/a,Charles de la Fosse,"Rmy, Pierre for Choiseul-Praslin, Louis-Csar-Renaud, duc de",EC,C,1,E,27,22,594,,,squ_rect,594,toile,t,canvas,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-46,R1770,46,0.359375,R,1770,F,F,F,0,6.214608098,500,1,Apothose de S. Louis (esquisse),"La Fosse, Charles de",0,n/a,Charles de la Fosse,"Montmorency, duc de",C,C,0,,,,,60,2826,round,2826,toile,t,canvas,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1770-47,R1770,47,0.3671875,R,1770,F,F,F,0,7.090076836,1200,1,Adoration des Mages,"Jouvenet, Jean",0,n/a,Jean Jouvenet,"Basan, Pierre-Franois",D,D,0,,37,30,1110,,,squ_rect,1110,toile,t,canvas,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1770-48,R1770,48,0.375,R,1770,F,F,F,0,6.216606101,501,1,"Portrait de Mouton, fameux joueur de luth","Troy (F), Franois",0,n/a,"De Troy, le pere","Rmy, Pierre for Choiseul-Praslin, Louis-Csar-Renaud, duc de",EC,C,1,E,50,38,1900,,,squ_rect,1900,toile,t,canvas,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
R1770-49,R1770,49,0.3828125,R,1770,F,F,F,0,6.052089169,425,1,Bataille,"Parrocel (J), Joseph",0,n/a,Joseph Parrocel,"Langlier, Jacques",D,D,0,,25,40,1000,,,squ_rect,1000,toile,t,canvas,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R1770-50,R1770,50,0.390625,R,1770,F,F,F,0,7.326465614,1520,1,Chaneuse vue de face jusqu'aux genoux,"Santerre, Jean-Baptiste",0,n/a,Jean-Baptiste Santerre,"La Briche, Alexis-Janvier de",C,C,0,,28,23,644,,,squ_rect,644,toile,t,canvas,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1770-51,R1770,51,0.3984375,R,1770,F,F,F,0,6.579251212,720,1,"Latone et ses enfants, paysans","Boullogne (L), Louis",0,n/a,"Louis de Boulogne, l'ain",Metrat,U,U,0,,18.5,26.5,490.25,,,squ_rect,490.25,cuivre,c,copper,1,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1770-52,R1770,52,0.40625,R,1770,F,F,F,0,6.758094504,861,1,Presentation au Temple,"Boullogne (L), Louis",0,n/a,"Louis de Boulogne, l'ain","Rmy, Pierre for Choiseul-Praslin, Louis-Csar-Renaud, duc de",EC,C,1,E,34,27.5,935,,,squ_rect,935,toile,t,canvas,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
